TRADEDATE,CLOSE,OPEN,HIGH,LOW,CAPITALIZATION,DIVISOR,RANGE_PAST,CLOSE_PAST,DAY,DAY_OF_WEEK,MONTH,CAPITALIZATION_PAST,DIVISOR_PAST
2017-05-16,1992.94,2000.2,2002.25,1987.21,9.53143566616713,4.7826059576012,24.049999999999955,2003.12,16,1,5,9.58014546038104,4.7826059576012
2017-05-17,1994.35,1989.02,1999.56,1982.97,9.538175176266039,4.7826059576012,15.039999999999964,1992.94,17,2,5,9.53143566616713,4.7826059576012
2017-05-18,1967.66,1989.05,1996.85,1961.2,9.4105269113788,4.7826059576012,16.589999999999918,1994.35,18,3,5,9.538175176266039,4.7826059576012
2017-05-19,1962.4,1969.73,1977.03,1954.32,9.385372148771651,4.7826059576012,35.649999999999864,1967.66,19,4,5,9.4105269113788,4.7826059576012
2017-05-22,1950.51,1966.66,1966.66,1941.78,9.32853498474357,4.7826059576012,22.710000000000036,1962.4,22,0,5,9.385372148771651,4.7826059576012
2017-05-23,1960.16,1950.27,1966.19,1945.5,9.37465324819868,4.7826059576012,24.88000000000011,1950.51,23,1,5,9.32853498474357,4.7826059576012
2017-05-24,1951.98,1958.22,1965.95,1936.99,9.33554356591007,4.7826059576012,20.690000000000055,1960.16,24,2,5,9.37465324819868,4.7826059576012
2017-05-25,1947.26,1955.83,1960.95,1939.97,9.31295699989443,4.7826059576012,28.960000000000036,1951.98,25,3,5,9.33554356591007,4.7826059576012
2017-05-26,1934.25,1944.16,1945.03,1930.76,9.25077265158972,4.7826059576012,20.980000000000018,1947.26,26,4,5,9.31295699989443,4.7826059576012
2017-05-29,1940.77,1934.66,1945.82,1931.45,9.28194367223814,4.7826059576012,14.269999999999982,1934.25,29,0,5,9.25077265158972,4.7826059576012
2017-05-30,1932.91,1938.06,1939.74,1927.28,9.244368079225211,4.7826059576012,14.36999999999989,1940.77,30,1,5,9.28194367223814,4.7826059576012
2017-05-31,1900.38,1934.03,1936.65,1893.39,9.08875821393363,4.7826059576012,12.460000000000036,1932.91,31,2,5,9.244368079225211,4.7826059576012
2017-06-01,1869.66,1900.89,1904.82,1862.6,8.94185672911633,4.7826059576012,43.25999999999999,1900.38,1,3,6,9.08875821393363,4.7826059576012
2017-06-02,1881.87,1868.75,1881.97,1849.57,9.000247159132439,4.7826059576012,42.22000000000003,1869.66,2,4,6,8.94185672911633,4.7826059576012
2017-06-05,1877.69,1882.83,1894.5,1871.29,8.980274949360071,4.7826059576012,32.40000000000009,1881.87,5,0,6,9.000247159132439,4.7826059576012
2017-06-06,1870.04,1877.36,1882.94,1867.88,8.94368614644816,4.7826059576012,23.210000000000036,1877.69,6,1,6,8.980274949360071,4.7826059576012
2017-06-07,1868.42,1870.69,1889.45,1867.97,8.93591796475587,4.7826059576012,15.059999999999945,1870.04,7,2,6,8.94368614644816,4.7826059576012
2017-06-08,1874.21,1869.49,1874.45,1851.63,8.96358959503075,4.7826059576012,21.480000000000018,1868.42,8,3,6,8.93591796475587,4.7826059576012
2017-06-09,1883.34,1873.26,1888.92,1866.3,9.0072863941219,4.7826059576012,22.819999999999936,1874.21,9,4,6,8.96358959503075,4.7826059576012
2017-06-13,1861.27,1871.07,1871.29,1857.26,8.90173402700635,4.7826059576012,22.62000000000012,1883.34,13,1,6,9.0072863941219,4.7826059576012
2017-06-14,1838.32,1861.5,1862.3,1834.51,8.79196990500958,4.7826059576012,14.029999999999973,1861.27,14,2,6,8.90173402700635,4.7826059576012
2017-06-15,1817.82,1833.42,1833.42,1774.56,8.6939138786714,4.7826059576012,27.789999999999964,1838.32,15,3,6,8.79196990500958,4.7826059576012
2017-06-16,1822.91,1818.87,1833.7,1811.45,8.44859929817257,4.6346791165022,58.86000000000013,1817.82,16,4,6,8.6939138786714,4.7826059576012
2017-06-19,1849.78,1820.83,1851.7,1820.11,8.5731504879758,4.6346791165022,22.25,1822.91,19,0,6,8.44859929817257,4.6346791165022
2017-06-20,1857.96,1850.38,1870.56,1846.7,8.61103864272219,4.6346791165022,31.590000000000146,1849.78,20,1,6,8.5731504879758,4.6346791165022
2017-06-21,1850.81,1858.24,1861.03,1844.06,8.577920356446,4.6346791165022,23.8599999999999,1857.96,21,2,6,8.61103864272219,4.6346791165022
2017-06-22,1860.05,1842.62,1863.42,1836.02,8.62073654060003,4.6346791165022,16.970000000000027,1850.81,22,3,6,8.577920356446,4.6346791165022
2017-06-23,1867.46,1859.63,1876.36,1850.22,8.65506878659345,4.6346791165022,27.40000000000009,1860.05,23,4,6,8.62073654060003,4.6346791165022
2017-06-26,1860.39,1870.33,1880.11,1857.03,8.62229691654646,4.6346791165022,26.139999999999873,1867.46,26,0,6,8.65506878659345,4.6346791165022
2017-06-27,1878.94,1857.24,1884.41,1849.42,8.70830666616268,4.6346791165022,23.079999999999927,1860.39,27,1,6,8.62229691654646,4.6346791165022
2017-06-28,1891.98,1877.04,1893.65,1864.88,8.76873640789746,4.6346791165022,34.99000000000001,1878.94,28,2,6,8.70830666616268,4.6346791165022
2017-06-29,1881.04,1896.12,1902.8,1877.13,8.71803082212167,4.6346791165022,28.769999999999982,1891.98,29,3,6,8.76873640789746,4.6346791165022
2017-06-30,1879.5,1879.16,1895.98,1877.57,8.7108901133425,4.6346791165022,25.669999999999845,1881.04,30,4,6,8.71803082212167,4.6346791165022
2017-07-03,1902.59,1886.72,1902.59,1881.98,8.81788719516301,4.6346791165022,18.410000000000082,1879.5,3,0,7,8.7108901133425,4.6346791165022
2017-07-04,1917.4,1902.64,1919.23,1899.17,8.886515149970618,4.6346791165022,20.6099999999999,1902.59,4,1,7,8.81788719516301,4.6346791165022
2017-07-05,1921.38,1917.36,1924.53,1912.31,8.90497688523663,4.6346791165022,20.059999999999945,1917.4,5,2,7,8.886515149970618,4.6346791165022
2017-07-06,1923.22,1920.59,1929.43,1911.96,8.91349517361304,4.6346791165022,12.220000000000027,1921.38,6,3,7,8.90497688523663,4.6346791165022
2017-07-07,1912.48,1906.72,1914.29,1897.87,8.86371112892474,4.6346791165022,17.470000000000027,1923.22,7,4,7,8.91349517361304,4.6346791165022
2017-07-10,1925.74,1912.76,1928.1,1908.99,8.92519106386125,4.6346791165022,16.420000000000073,1912.48,10,0,7,8.86371112892474,4.6346791165022
2017-07-11,1937.64,1927.34,1938.11,1919.19,8.9803416013016,4.6346791165022,19.1099999999999,1925.74,11,1,7,8.92519106386125,4.6346791165022
2017-07-12,1954.39,1938.36,1957.02,1938.36,9.057959689705891,4.6346791165022,18.919999999999845,1937.64,12,2,7,8.9803416013016,4.6346791165022
2017-07-13,1959.91,1951.66,1963.37,1946.61,9.08356467069169,4.6346791165022,18.660000000000082,1954.39,13,3,7,9.057959689705891,4.6346791165022
2017-07-14,1960.69,1959.86,1967.6,1955.09,9.08718535484105,4.6346791165022,16.75999999999999,1959.91,14,4,7,9.08356467069169,4.6346791165022
2017-07-17,1959.11,1963.29,1972.49,1949.55,9.07984938044803,4.6346791165022,12.509999999999991,1960.69,17,0,7,9.08718535484105,4.6346791165022
2017-07-18,1947.71,1956.56,1966.86,1944.81,9.02698888455576,4.6346791165022,22.940000000000055,1959.11,18,1,7,9.07984938044803,4.6346791165022
2017-07-19,1951.89,1929.67,1951.89,1925.7,9.04640321585986,4.6346791165022,22.049999999999955,1947.71,19,2,7,9.02698888455576,4.6346791165022
2017-07-20,1946.51,1952.1,1959.33,1941.38,9.02145476369639,4.6346791165022,26.190000000000055,1951.89,20,3,7,9.04640321585986,4.6346791165022
2017-07-21,1925.13,1946.19,1946.19,1921.0,8.92234234777369,4.6346791165022,17.949999999999818,1946.51,21,4,7,9.02145476369639,4.6346791165022
2017-07-24,1931.75,1921.52,1934.25,1914.6,8.95304850802897,4.6346791165022,25.190000000000055,1925.13,24,0,7,8.92234234777369,4.6346791165022
2017-07-25,1923.73,1931.92,1936.25,1913.24,8.91586903013008,4.6346791165022,19.65000000000009,1931.75,25,1,7,8.95304850802897,4.6346791165022
2017-07-26,1933.1,1928.13,1938.56,1923.9,8.95930710358441,4.6346791165022,23.00999999999999,1923.73,26,2,7,8.91586903013008,4.6346791165022
2017-07-27,1945.12,1935.12,1945.12,1935.12,9.01501303652831,4.6346791165022,14.659999999999854,1933.1,27,3,7,8.95930710358441,4.6346791165022
2017-07-28,1916.75,1940.79,1940.79,1904.26,8.88350870396121,4.6346791165022,10.0,1945.12,28,4,7,9.01501303652831,4.6346791165022
2017-07-31,1919.53,1917.34,1930.27,1904.56,8.89641441772399,4.6346791165022,36.52999999999997,1916.75,31,0,7,8.88350870396121,4.6346791165022
2017-08-01,1940.14,1924.77,1948.62,1924.77,8.99194021235009,4.6346791165022,25.710000000000036,1919.53,1,1,8,8.89641441772399,4.6346791165022
2017-08-02,1965.48,1940.95,1966.97,1940.77,9.10938166970467,4.6346791165022,23.84999999999991,1940.14,2,2,8,8.99194021235009,4.6346791165022
2017-08-03,1965.29,1965.56,1976.36,1961.38,9.10847860075894,4.6346791165022,26.200000000000045,1965.48,3,3,8,9.10938166970467,4.6346791165022
2017-08-04,1953.49,1962.46,1962.46,1950.57,9.053809448944788,4.6346791165022,14.97999999999979,1965.29,4,4,8,9.10847860075894,4.6346791165022
2017-08-07,1970.37,1953.62,1970.96,1953.62,9.13205167967368,4.6346791165022,11.8900000000001,1953.49,7,0,8,9.053809448944788,4.6346791165022
2017-08-08,1989.61,1970.3,1989.77,1969.75,9.221215839439619,4.6346791165022,17.340000000000146,1970.37,8,1,8,9.13205167967368,4.6346791165022
2017-08-09,1975.91,1985.31,1987.95,1973.08,9.157718416723641,4.6346791165022,20.019999999999982,1989.61,9,2,8,9.221215839439619,4.6346791165022
2017-08-10,1960.23,1977.15,1983.74,1959.05,9.085055787347,4.6346791165022,14.870000000000118,1975.91,10,3,8,9.157718416723641,4.6346791165022
2017-08-11,1944.83,1953.56,1953.56,1933.69,9.01366339067118,4.6346791165022,24.690000000000055,1960.23,11,4,8,9.085055787347,4.6346791165022
2017-08-14,1951.75,1947.69,1960.38,1946.67,9.04575604439859,4.6346791165022,19.86999999999989,1944.83,14,0,8,9.01366339067118,4.6346791165022
2017-08-15,1950.28,1950.42,1952.6,1938.58,9.038911026234869,4.6346791165022,13.710000000000036,1951.75,15,1,8,9.04575604439859,4.6346791165022
2017-08-16,1942.88,1952.11,1957.62,1941.07,9.00462094979975,4.6346791165022,14.019999999999982,1950.28,16,2,8,9.038911026234869,4.6346791165022
2017-08-17,1941.52,1941.55,1947.95,1936.95,8.9983054624169,4.6346791165022,16.549999999999955,1942.88,17,3,8,9.00462094979975,4.6346791165022
2017-08-18,1930.71,1937.51,1937.51,1921.34,8.948201248484631,4.6346791165022,11.0,1941.52,18,4,8,8.9983054624169,4.6346791165022
2017-08-21,1937.66,1932.25,1943.78,1932.25,8.980415681984221,4.6346791165022,16.170000000000073,1930.71,21,0,8,8.948201248484631,4.6346791165022
2017-08-22,1947.4,1939.95,1948.28,1938.9,9.02559469944543,4.6346791165022,11.529999999999973,1937.66,22,1,8,8.980415681984221,4.6346791165022
2017-08-23,1958.52,1947.77,1958.58,1944.3,9.077130809904821,4.6346791165022,9.379999999999882,1947.4,23,2,8,9.02559469944543,4.6346791165022
2017-08-24,1973.5,1958.83,1973.5,1958.83,9.14655159510967,4.6346791165022,14.279999999999973,1958.52,24,3,8,9.077130809904821,4.6346791165022
2017-08-25,1979.14,1973.44,1981.79,1973.39,9.17266077993414,4.6346791165022,14.670000000000073,1973.5,25,4,8,9.14655159510967,4.6346791165022
2017-08-28,1987.15,1978.79,1987.23,1972.76,9.20978236449671,4.6346791165022,8.399999999999864,1979.14,28,0,8,9.17266077993414,4.6346791165022
2017-08-29,1989.12,1986.1,1989.12,1967.11,9.218950293255801,4.6346791165022,14.470000000000027,1987.15,29,1,8,9.20978236449671,4.6346791165022
2017-08-30,2008.88,1993.0,2009.29,1988.78,9.31052811812828,4.6346791165022,22.00999999999999,1989.12,30,2,8,9.218950293255801,4.6346791165022
2017-08-31,2022.22,2006.07,2030.86,2001.66,9.37233931075583,4.6346791165022,20.50999999999999,2008.88,31,3,8,9.31052811812828,4.6346791165022
2017-09-01,2010.98,2021.93,2030.37,2008.49,9.32022587615834,4.6346791165022,29.199999999999818,2022.22,1,4,9,9.37233931075583,4.6346791165022
2017-09-04,2003.32,2005.08,2012.29,1999.84,9.284758081939788,4.6346791165022,21.87999999999988,2010.98,4,0,9,9.32022587615834,4.6346791165022
2017-09-05,2004.02,2005.23,2014.03,1995.94,9.28797046720603,4.6346791165022,12.450000000000045,2003.32,5,1,9,9.284758081939788,4.6346791165022
2017-09-06,2014.6,2001.97,2015.63,1992.68,9.337017518256811,4.6346791165022,18.089999999999918,2004.02,6,2,9,9.28797046720603,4.6346791165022
2017-09-07,2010.17,2017.52,2025.37,2010.17,9.31651235331745,4.6346791165022,22.950000000000045,2014.6,7,3,9,9.337017518256811,4.6346791165022
2017-09-08,2032.75,2010.55,2037.48,2010.55,9.42116279210559,4.6346791165022,15.199999999999818,2010.17,8,4,9,9.31651235331745,4.6346791165022
2017-09-11,2044.13,2038.78,2049.07,2032.92,9.47386827645769,4.6346791165022,26.930000000000064,2032.75,11,0,9,9.42116279210559,4.6346791165022
2017-09-12,2058.8,2045.85,2059.96,2044.07,9.54189191778631,4.6346791165022,16.15000000000009,2044.13,12,1,9,9.47386827645769,4.6346791165022
2017-09-13,2054.19,2059.4,2072.96,2054.19,9.52049797181824,4.6346791165022,15.8900000000001,2058.8,13,2,9,9.54189191778631,4.6346791165022
2017-09-14,2052.25,2054.66,2055.93,2036.22,9.51154270715415,4.6346791165022,18.769999999999982,2054.19,14,3,9,9.52049797181824,4.6346791165022
2017-09-15,2053.81,2051.47,2061.6,2041.28,9.51875672666557,4.6346791165022,19.70999999999981,2052.25,15,4,9,9.51154270715415,4.6346791165022
2017-09-18,2059.08,2055.41,2062.75,2053.6,9.54316136275782,4.6346791165022,20.319999999999936,2053.81,18,0,9,9.51875672666557,4.6346791165022
2017-09-19,2048.99,2057.36,2059.16,2046.61,9.49640832501135,4.6346791165022,9.150000000000091,2059.08,19,1,9,9.54316136275782,4.6346791165022
2017-09-20,2057.53,2048.86,2058.08,2044.23,9.53600994462106,4.6346791165022,12.549999999999955,2048.99,20,2,9,9.49640832501135,4.6346791165022
2017-09-21,2060.24,2056.27,2066.41,2051.68,9.54854028535049,4.6346791165022,13.849999999999909,2057.53,21,3,9,9.53600994462106,4.6346791165022
2017-09-22,2051.63,2059.01,2059.01,2046.35,9.43062720892685,4.5966593420656015,14.730000000000018,2060.24,22,4,9,9.54854028535049,4.6346791165022
2017-09-25,2069.11,2050.52,2070.82,2046.01,9.51098088699916,4.5966593420656015,12.66000000000031,2051.63,25,0,9,9.43062720892685,4.5966593420656015
2017-09-26,2071.13,2071.62,2086.65,2070.49,9.52027636226663,4.5966593420656015,24.810000000000173,2069.11,26,1,9,9.51098088699916,4.5966593420656015
2017-09-27,2081.12,2072.27,2085.14,2065.79,9.56620421816666,4.5966593420656015,16.16000000000031,2071.13,27,2,9,9.52027636226663,4.5966593420656015
2017-09-28,2071.64,2080.73,2084.39,2068.54,9.522641671665971,4.5966593420656015,19.34999999999991,2081.12,28,3,9,9.56620421816666,4.5966593420656015
2017-09-29,2077.19,2071.33,2077.28,2068.39,9.54815521244474,4.5966593420656015,15.849999999999909,2071.64,29,4,9,9.522641671665971,4.5966593420656015
2017-10-02,2075.72,2077.16,2083.43,2072.72,9.54139364346794,4.5966593420656015,8.890000000000327,2077.19,2,0,10,9.54815521244474,4.5966593420656015
2017-10-03,2076.81,2076.53,2084.03,2072.83,9.5463943075452,4.5966593420656015,10.710000000000036,2075.72,3,1,10,9.54139364346794,4.5966593420656015
2017-10-04,2077.09,2076.5,2080.05,2068.73,9.547673170156811,4.5966593420656015,11.200000000000273,2076.81,4,2,10,9.5463943075452,4.5966593420656015
2017-10-05,2088.32,2076.78,2088.64,2071.19,9.59927821041351,4.5966593420656015,11.320000000000164,2077.09,5,3,10,9.547673170156811,4.5966593420656015
2017-10-06,2093.86,2089.39,2103.05,2089.39,9.62474353711342,4.5966593420656015,17.449999999999818,2088.32,6,4,10,9.59927821041351,4.5966593420656015
2017-10-09,2096.29,2094.16,2100.29,2086.74,9.635938313754119,4.5966593420656015,13.66000000000031,2093.86,9,0,10,9.62474353711342,4.5966593420656015
2017-10-10,2086.91,2096.35,2096.35,2084.49,9.59280938006264,4.5966593420656015,13.550000000000182,2096.29,10,1,10,9.635938313754119,4.5966593420656015
2017-10-11,2101.07,2087.47,2103.29,2087.07,9.65791479524532,4.5966593420656015,11.860000000000127,2086.91,11,2,10,9.59280938006264,4.5966593420656015
2017-10-12,2094.96,2101.33,2101.33,2090.86,9.62979808081391,4.5966593420656015,16.2199999999998,2101.07,12,3,10,9.65791479524532,4.5966593420656015
2017-10-13,2098.77,2094.94,2105.64,2092.4,9.647331849998519,4.5966593420656015,10.4699999999998,2094.96,13,4,10,9.62979808081391,4.5966593420656015
2017-10-16,2106.39,2102.25,2106.39,2098.07,9.68235141977772,4.5966593420656015,13.239999999999782,2098.77,16,0,10,9.647331849998519,4.5966593420656015
2017-10-17,2092.57,2105.74,2106.49,2086.41,9.618823252571179,4.5966593420656015,8.319999999999709,2106.39,17,1,10,9.68235141977772,4.5966593420656015
2017-10-18,2094.4,2091.4,2101.35,2086.45,9.62726174415734,4.5966593420656015,20.079999999999927,2092.57,18,2,10,9.618823252571179,4.5966593420656015
2017-10-19,2072.73,2094.56,2099.66,2071.6,9.52763179090055,4.5966593420656015,14.900000000000091,2094.4,19,3,10,9.62726174415734,4.5966593420656015
2017-10-20,2071.83,2076.29,2079.64,2067.91,9.52351221580927,4.5966593420656015,28.059999999999945,2072.73,20,4,10,9.52763179090055,4.5966593420656015
2017-10-23,2063.81,2073.55,2078.59,2060.43,9.486626177496,4.5966593420656015,11.730000000000018,2071.83,23,0,10,9.52351221580927,4.5966593420656015
2017-10-24,2061.79,2064.07,2066.21,2057.69,9.477339059146349,4.5966593420656015,18.16000000000031,2063.81,24,1,10,9.486626177496,4.5966593420656015
2017-10-25,2049.48,2063.2,2073.44,2048.78,9.420771399280099,4.5966593420656015,8.519999999999982,2061.79,25,2,10,9.477339059146349,4.5966593420656015
2017-10-26,2046.69,2049.66,2053.53,2038.26,9.407934884504419,4.5966593420656015,24.659999999999854,2049.48,26,3,10,9.420771399280099,4.5966593420656015
2017-10-27,2068.76,2050.35,2068.76,2050.35,9.509377217681571,4.5966593420656015,15.27000000000021,2046.69,27,4,10,9.407934884504419,4.5966593420656015
2017-10-30,2065.25,2069.45,2076.96,2064.74,9.49323831449624,4.5966593420656015,18.41000000000031,2068.76,30,0,10,9.509377217681571,4.5966593420656015
2017-10-31,2064.31,2066.1,2079.28,2064.31,9.488919825830429,4.5966593420656015,12.220000000000255,2065.25,31,1,10,9.49323831449624,4.5966593420656015
2017-11-01,2082.73,2070.68,2089.83,2068.26,9.57358309458206,4.5966593420656015,14.970000000000255,2064.31,1,2,11,9.488919825830429,4.5966593420656015
2017-11-02,2073.04,2080.53,2080.53,2065.69,9.52904289045035,4.5966593420656015,21.56999999999971,2082.73,2,3,11,9.57358309458206,4.5966593420656015
2017-11-03,2081.15,2073.17,2096.04,2073.17,9.566321216869321,4.5966593420656015,14.840000000000146,2073.04,3,4,11,9.52904289045035,4.5966593420656015
2017-11-07,2155.55,2092.78,2155.55,2092.78,9.90831153513988,4.5966593420656015,22.86999999999989,2081.15,7,1,11,9.566321216869321,4.5966593420656015
2017-11-08,2163.01,2155.21,2178.42,2144.98,9.942603586446099,4.5966593420656015,62.76999999999998,2155.55,8,2,11,9.90831153513988,4.5966593420656015
2017-11-09,2183.61,2162.0,2183.61,2156.48,10.03730981717426,4.5966593420656015,33.440000000000055,2163.01,9,3,11,9.942603586446099,4.5966593420656015
2017-11-10,2169.26,2184.64,2190.56,2166.68,9.971368807421051,4.5966593420656015,27.13000000000011,2183.61,10,4,11,10.03730981717426,4.5966593420656015
2017-11-13,2167.63,2169.85,2191.71,2167.63,9.963867925107689,4.5966593420656015,23.88000000000011,2169.26,13,0,11,9.971368807421051,4.5966593420656015
2017-11-14,2166.83,2166.11,2185.56,2166.11,9.96017484301002,4.5966593420656015,24.079999999999927,2167.63,14,1,11,9.963867925107689,4.5966593420656015
2017-11-15,2131.75,2159.83,2162.41,2131.75,9.79891038133913,4.5966593420656015,19.449999999999818,2166.83,15,2,11,9.96017484301002,4.5966593420656015
2017-11-16,2132.65,2135.18,2147.83,2112.2,9.8030440254481,4.5966593420656015,30.659999999999854,2131.75,16,3,11,9.79891038133913,4.5966593420656015
2017-11-17,2131.91,2135.58,2139.43,2127.95,9.79966501161691,4.5966593420656015,35.63000000000011,2132.65,17,4,11,9.8030440254481,4.5966593420656015
2017-11-20,2130.39,2132.4,2139.91,2123.76,9.7926592916444,4.5966593420656015,11.480000000000018,2131.91,20,0,11,9.79966501161691,4.5966593420656015
2017-11-21,2155.82,2132.5,2155.82,2132.5,9.909554457157151,4.5966593420656015,16.149999999999636,2130.39,21,1,11,9.7926592916444,4.5966593420656015
2017-11-22,2160.16,2158.33,2168.01,2151.3,9.92952843859225,4.5966593420656015,23.320000000000164,2155.82,22,2,11,9.909554457157151,4.5966593420656015
2017-11-23,2148.56,2159.88,2160.64,2143.06,9.876202520486618,4.5966593420656015,16.710000000000036,2160.16,23,3,11,9.92952843859225,4.5966593420656015
2017-11-24,2161.17,2148.59,2163.61,2144.62,9.934151295550311,4.5966593420656015,17.579999999999927,2148.56,24,4,11,9.876202520486618,4.5966593420656015
2017-11-27,2145.87,2159.02,2164.32,2139.12,9.86383452799,4.59665934207,18.990000000000236,2161.17,27,0,11,9.934151295550311,4.5966593420656015
2017-11-28,2149.45,2144.53,2149.45,2126.06,9.88026797066,4.59665934207,25.200000000000273,2145.87,28,1,11,9.86383452799,4.59665934207
2017-11-29,2124.08,2148.95,2150.88,2120.24,9.76367567086,4.59665934207,23.389999999999873,2149.45,29,2,11,9.88026797066,4.59665934207
2017-11-30,2100.62,2121.93,2123.18,2092.2,9.65583219011,4.59665934207,30.640000000000327,2124.08,30,3,11,9.76367567086,4.59665934207
2017-12-01,2105.99,2102.54,2109.33,2091.89,9.68051819755,4.59665934207,30.980000000000018,2100.62,1,4,12,9.65583219011,4.59665934207
2017-12-04,2119.42,2104.9,2123.08,2087.37,9.74227082038,4.59665934207,17.440000000000055,2105.99,4,0,12,9.68051819755,4.59665934207
2017-12-05,2113.69,2117.7,2117.7,2099.77,9.71589332447,4.59665934207,35.710000000000036,2119.42,5,1,12,9.74227082038,4.59665934207
2017-12-06,2124.12,2110.8,2126.16,2102.9,9.76385315606,4.59665934207,17.929999999999836,2113.69,6,2,12,9.71589332447,4.59665934207
2017-12-07,2103.15,2120.8,2120.83,2100.87,9.6674752403,4.59665934207,23.259999999999764,2124.12,7,3,12,9.76385315606,4.59665934207
2017-12-08,2104.99,2106.38,2118.71,2097.29,9.67592570496,4.59665934207,19.960000000000036,2103.15,8,4,12,9.6674752403,4.59665934207
2017-12-11,2148.6,2104.62,2148.6,2104.62,9.87636650193,4.59665934207,21.420000000000073,2104.99,11,0,12,9.67592570496,4.59665934207
2017-12-12,2160.75,2151.96,2160.75,2142.06,9.93222148297,4.59665934207,43.98000000000002,2148.6,12,1,12,9.87636650193,4.59665934207
2017-12-13,2131.94,2152.39,2158.25,2127.1,9.79981754593,4.59665934207,18.690000000000055,2160.75,13,2,12,9.93222148297,4.59665934207
2017-12-14,2152.41,2132.54,2152.41,2127.74,9.89388701893,4.59665934207,31.15000000000009,2131.94,14,3,12,9.79981754593,4.59665934207
2017-12-15,2143.99,2151.23,2151.23,2135.85,9.85521183132,4.59665934207,24.670000000000073,2152.41,15,4,12,9.89388701893,4.59665934207
2017-12-18,2134.58,2144.92,2155.92,2122.05,9.81193520498,4.59665934207,15.38000000000011,2143.99,18,0,12,9.85521183132,4.59665934207
2017-12-19,2118.16,2133.93,2139.27,2112.99,9.73644157618,4.59665934207,33.86999999999989,2134.58,19,1,12,9.81193520498,4.59665934207
2017-12-20,2102.97,2116.97,2120.57,2101.93,9.66662686082,4.59665934207,26.2800000000002,2118.16,20,2,12,9.73644157618,4.59665934207
2017-12-21,2093.38,2101.23,2103.62,2082.29,9.6225708277,4.59665934207,18.640000000000327,2102.97,21,3,12,9.66662686082,4.59665934207
2017-12-22,2102.94,2095.56,2109.44,2089.6,9.27169394323,4.40892572746,21.329999999999927,2093.38,22,4,12,9.6225708277,4.59665934207
2017-12-25,2105.06,2109.38,2115.68,2100.76,9.28106406319,4.40892572746,19.840000000000146,2102.94,25,0,12,9.27169394323,4.40892572746
2017-12-26,2097.03,2105.51,2107.48,2086.61,9.24564301142,4.40892572746,14.919999999999618,2105.06,26,1,12,9.28106406319,4.40892572746
2017-12-27,2106.17,2099.09,2108.74,2091.94,9.2859529742,4.40892572746,20.86999999999989,2097.03,27,2,12,9.24564301142,4.40892572746
2017-12-28,2102.89,2105.98,2106.25,2088.67,9.27147554746,4.40892572746,16.799999999999727,2106.17,28,3,12,9.2859529742,4.40892572746
2017-12-29,2109.74,2102.81,2110.9,2091.93,9.30169543071,4.40892572746,17.579999999999927,2102.89,29,4,12,9.27147554746,4.40892572746
2018-01-03,2152.97,2111.24,2152.97,2111.24,9.4923045571,4.40892572746,18.970000000000255,2109.74,3,2,1,9.30169543071,4.40892572746
2018-01-04,2197.6,2153.87,2197.6,2153.87,9.68907499211,4.40892572746,41.73000000000002,2152.97,4,3,1,9.4923045571,4.40892572746
2018-01-05,2207.41,2196.69,2207.41,2188.35,9.73231388289,4.40892572746,43.73000000000002,2197.6,5,4,1,9.68907499211,4.40892572746
2018-01-09,2225.39,2211.4,2242.87,2211.4,9.81155969586,4.40892572746,19.059999999999945,2207.41,9,1,1,9.73231388289,4.40892572746
2018-01-10,2232.27,2227.33,2233.63,2213.77,9.84190481664,4.40892572746,31.4699999999998,2225.39,10,2,1,9.81155969586,4.40892572746
2018-01-11,2246.45,2232.19,2246.82,2221.61,9.90443376307,4.40892572746,19.860000000000127,2232.27,11,3,1,9.84190481664,4.40892572746
2018-01-12,2262.38,2245.7,2262.38,2234.42,9.97464557703,4.40892572746,25.210000000000036,2246.45,12,4,1,9.90443376307,4.40892572746
2018-01-15,2261.53,2268.01,2280.17,2259.66,9.97093433636,4.40892572746,27.960000000000036,2262.38,15,0,1,9.97464557703,4.40892572746
2018-01-16,2257.89,2262.09,2265.64,2232.92,9.95488534236,4.40892572746,20.51000000000022,2261.53,16,1,1,9.97093433636,4.40892572746
2018-01-17,2277.89,2250.71,2277.89,2231.7,10.0430503074,4.40892572746,32.7199999999998,2257.89,17,2,1,9.95488534236,4.40892572746
2018-01-18,2297.47,2279.34,2299.64,2279.34,10.1293549291,4.40892572746,46.190000000000055,2277.89,18,3,1,10.0430503074,4.40892572746
2018-01-19,2286.33,2298.07,2306.79,2273.24,10.0802419592,4.40892572746,20.299999999999727,2297.47,19,4,1,10.1293549291,4.40892572746
2018-01-22,2308.61,2286.04,2308.61,2285.32,10.1784706934,4.40892572746,33.55000000000018,2286.33,22,0,1,10.0802419592,4.40892572746
2018-01-23,2298.95,2311.99,2315.77,2281.52,10.1359081442,4.40892572746,23.289999999999964,2308.61,23,1,1,10.1784706934,4.40892572746
2018-01-24,2306.99,2297.69,2306.99,2283.2,10.1713307482,4.40892572746,34.25,2298.95,24,2,1,10.1359081442,4.40892572746
2018-01-25,2320.03,2311.56,2328.48,2307.62,10.2288604587,4.40892572746,23.789999999999964,2306.99,25,3,1,10.1713307482,4.40892572746
2018-01-26,2295.26,2317.15,2317.15,2281.71,10.1196117273,4.40892572746,20.860000000000127,2320.03,26,4,1,10.2288604587,4.40892572746
